Finished,Which faculty are you from?,Which department are you affiliated to? [RSM],Which department are you affiliated to? [ESE],What is your position?,Are you member of any research institute affiliated with RSM or ESE?,What is your experience with open science practices?,"In your opinion, how important for your field is it that researchers preregister their studies?",What is your experience with study preregistration?,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would apply to you?,The following are possible concerns that researchers could have about preregistering their studies. Which of these concerns would apply to you? [Text],What is the total number of preregistered studies that you have conducted? [Text],"In your opinion, how important for your field is it that materials and/or code are openly available?",What is your experience with using open materials and/or code?,What is your experience with sharing open materials and/or code?,The following are possible concerns that researchers could have about making their materials and/or code openly available. Which of these concerns would apply to you?,The following are possible concerns that researchers could have about making their materials and/or code openly available. Which of these concerns would apply to you? [Text],"In your opinion, how important for your field is it that data from published research are openly available?",What is your experience with using open data?,What is your experience with sharing open data?,The following are possible concerns that researchers could have about making their data openly available. Which of these concerns would apply to you?,The following are possible concerns that researchers could have about making their data openly available. Which of these concerns would apply to you? [Text],"In your opinion, how important is pre-publication archiving for your field?",What is your experience with pre-publication archiving?,The following are possible concerns that researchers could have about uploading a manuscript to a pre-publication archive before submitting it for peer review. Which of these concerns would apply to you?,The following are possible concerns that researchers could have about uploading a manuscript to a pre-publication archive before submitting it for peer review. Which of these concerns would apply to you? [Text],Approximately what proportion of your publications from the last 5 years are open access?,Many open access journals charge a fee for processing the article for publication. How have you managed payment of these fees?,Many open access journals charge a fee for processing the article for publication. How have you managed payment of these fees? [Text],Please indicate your awareness of each of the open science resources listed below [Open Science Framework],Please indicate your awareness of each of the open science resources listed below [GitHub],Please indicate your awareness of each of the open science resources listed below [EUR data repository/Figshare],Please indicate your awareness of each of the open science resources listed below [4TU Center for Research Data],Please indicate your awareness of each of the open science resources listed below [EUR SurfDrive],Please indicate your awareness of each of the open science resources listed below [EUR Dropbox (not personal)],Please indicate your awareness of each of the open science resources listed below [FAIR data principles],Please indicate your awareness of each of the open science resources listed below [EUR RePub],Please indicate your awareness of each of the open science resources listed below [Zenodo],Please indicate your awareness of each of the open science resources listed below [Other 1],Please indicate your awareness of each of the open science resources listed below [Other 1 – Text],Please indicate your awareness of each of the open science resources listed below [Other 2],Please indicate your awareness of each of the open science resources listed below [Other 2 – Text],During March 2021 ERIM launched an ORCID campaign. Did you participate in it and got your own ORCID iD?,The following are possible barriers to the uptake of open science practices. Please place a tick beside any statement that you agree is a barrier in your field.,The following are possible barriers to the uptake of open science practices. Please place a tick beside any statement that you agree is a barrier in your field [Text],Are you sharing your knowledge about open science practices with others?,Are you sharing your knowledge about open science practices with others? [Text],Do you expect that ERIM supports you in learning open science practices?,Which of the following open science practices would you like ERIM to provide information or support for?,Which of the following open science practices would you like ERIM to provide information or support for? [Text]
True,Rotterdam School of Management (RSM),Technology & operation management,,Tenured faculty member,ERIM,I have some experience with open science practices,Moderately important,"I am aware of study preregistration, but have not used it in my research",Preregistration prevents exploratory research;Preregistration stifles research creativity or flexibility,,,Very important,"I am aware of open materials and/or code, but have not used it in my research","I have some experience with open materials and/or code, but do not share mine regularly",I might lose control over how my materials and/or code are being used;I might not receive appropriate credit for developing the materials and/or code if I make them openly available,,Moderately important,"I am aware of open data, but have not used this in my research","I have some experience sharing open data, but not regularly",There could be issues related to privacy;I might not receive appropriate credit for my data collection;I might lose control over how my data are being used,,Slightly important,I am aware of pre-publication archiving but have not used it,Non-peer-reviewed findings might add noise to the literature,,Some,"It was paid under the ""blanket agreement"" between VSNU and selected academic publishers;It was paid using the Erasmus Open Access Fund",,"I am aware of it, but don't use it","I am aware of it, but don't use it","I am aware of it, but don't use it","I am aware of it, but don't use it","I am aware of it, but don't use it","I am aware of it, but don't use it",I am unaware of this,I use this,I am unaware of this,,,,,"Yes, I participated and got an ORCID iD",Lack of credit in my institution for engaging in open science;Lack of time to engage in open science practices;Lack of time to learn open science practices,,I share my knowledge with my colleagues informally,,Yes,Preregistration;Open Data;Open access archiving in a repository,
True,Erasmus School of Economics (ESE),,Economics,Tenured faculty member,Tinbergen,"I am aware, but have not used open science practices in my research",Slightly important,"I am aware of study preregistration, but have not used it in my research",Preregistration prevents exploratory research;Preregistration stifles research creativity or flexibility;Other,,,Moderately important,"I am aware of open materials and/or code, but have not used it in my research","I am aware of open materials and/or code, but have not shared my own",I don’t know/prefer not to answer,,Moderately important,"I am aware of open data, but have not used this in my research","I am aware of open data, but have not shared my data",Other researchers could use my data for another study that I intended to conduct in the future,,Very important,I have extensive experience with preprint archiving,"Availability of the pre-publication manuscript might highlight differences (e.g., errors in analysis, revisions to hypotheses) between the original conception of the research and the ultimately published work",,All,I paid the fees from my own research fund,,I am unaware of this,"I am aware of it, but don't use it",I am unaware of this,I am unaware of this,"I am aware of it, but don't use it",I use this,"I am aware of it, but don't use it",I use this,I am unaware of this,,,,,"No, I did not participate since I already had an ORCID iD",Lack of funding for open access publishing;Lack of credit in my institution for engaging in open science;Lack of professional staff that provide support for open science practices;Lack of research funding to support open science practices;Lack of time to learn open science practices,,No,,No,,
True,Erasmus School of Economics (ESE),,Applied economics,Tenured faculty member,Tinbergen,I have some experience with open science practices,Very important,"I have some experience with study preregistration, but do not use it regularly",Preregistration prevents exploratory research,,,Extremely important,I regularly use and/or create open materials and/or code,"I have some experience with open materials and/or code, but do not share mine regularly",I do not share any of these concerns,,Very important,"I have some experience using open data, but do not use them regularly","I have some experience sharing open data, but not regularly",There could be issues related to intellectual property;There could be issues related to privacy,,Extremely important,I have extensive experience with preprint archiving,I do not share any of these concerns,,Half,"It was paid under the ""blanket agreement"" between VSNU and selected academic publishers;I paid the fees from my own research fund;I submit my research to journals that do not provide open access options",,I use this,I use this,I am unaware of this,I am unaware of this,I use this,I use this,I am unaware of this,"I am aware of it, but don't use it",I am unaware of this,,,,,"No, I did not participate since I already had an ORCID iD",Lack of funding for open access publishing;Lack of credit in my institution for engaging in open science;Lack of professional staff that provide support for open science practices;Lack of interest from researchers,,No,,I don’t know/prefer not to answer,,
True,Erasmus School of Economics (ESE),,Business economics,Tenured faculty member,ERIM,I have some experience with open science practices,Not at all important,"I am aware of study preregistration, but have not used it in my research",It might delay data collection;I need to look at my data before I can decide how to best analyse it;Preregistration prevents exploratory research;Preregistration stifles research creativity or flexibility,,,Moderately important,"I have some experience with open materials and/or code, but do not use them regularly",I regularly share open materials and/or code,I might not receive appropriate credit for developing the materials and/or code if I make them openly available,,Very important,I regularly use open data,I regularly share open data,There could be issues related to intellectual property;I might not receive appropriate credit for my data collection;Other researchers could use my data for another study that I intended to conduct in the future,,Moderately important,I have extensive experience with preprint archiving,"Other people might copy my research and publish it before I do;Availability of the pre-publication manuscript might highlight differences (e.g., errors in analysis, revisions to hypotheses) between the original conception of the research and the ultimately published work",,Some,It was paid using the Erasmus Open Access Fund,,I am unaware of this,"I am aware of it, but don't use it",I use this,I am unaware of this,I am unaware of this,I am unaware of this,I am unaware of this,"I am aware of it, but don't use it",I am unaware of this,,,,,"No, I did not participate since I already had an ORCID iD",Other,Biggest barrier is that most financial data that I use cannot be shared as it is paid data.,I share my knowledge with my colleagues informally,,I don’t know/prefer not to answer,,
True,Erasmus School of Economics (ESE),,Applied economics,Tenured faculty member,Tinbergen,I have some experience with open science practices,Moderately important,"I have some experience with study preregistration, but do not use it regularly",I need to look at my data before I can decide how to best analyse it;Preregistration stifles research creativity or flexibility,,,Very important,"I have some experience with open materials and/or code, but do not use them regularly","I have some experience with open materials and/or code, but do not share mine regularly",Sharing these materials and/or code could result in others asking me to provide assistance for their research;I might lose control over how my materials and/or code are being used;There could be issues related to intellectual property,,Very important,I regularly use open data,I regularly share open data,There could be issues related to intellectual property;I might lose control over how my data are being used,,Moderately important,I have some experience with pre-publication archiving,"Non-peer-reviewed findings might add noise to the literature;Availability of the pre-publication manuscript might highlight differences (e.g., errors in analysis, revisions to hypotheses) between the original conception of the research and the ultimately published work",,Half,"It was paid under the ""blanket agreement"" between VSNU and selected academic publishers;It was paid using the Erasmus Open Access Fund;I collaborated with others and other co-author paid the fees with their research funding",,I am unaware of this,"I am aware of it, but don't use it","I am aware of it, but don't use it",I am unaware of this,I use this,I use this,I use this,"I am aware of it, but don't use it",I am unaware of this,,,,,"Yes, I participated and got an ORCID iD","Lack of funding for open access publishing;Lack of training required to implement open science practices;Lack of time to learn open science practices;Lack of expertise to engage in open science practices (e.g., assignment of metadata)",,I share my knowledge with my colleagues informally;I share my knowledge with my students or fellow research students,,Yes,Preregistration;Open Data;Pre-publication archiving;Open access publishing;Open access archiving in a repository,
True,Erasmus School of Economics (ESE),,Economics,Tenured faculty member,Tinbergen,"Until now, I was unaware of open science practices",I don’t know/prefer not to answer,"Until now, I was unaware of study preregistration",I don’t know/prefer not to answer,,,Extremely important,"Until now, I hadn't heard of open materials and/or code","Until now, I hadn't heard of open materials and/or code",I don’t know/prefer not to answer,,Extremely important,I don’t know/prefer not to answer,I don’t know/prefer not to answer,I don’t know/prefer not to answer,,Extremely important,"Until now, I was unaware of ""pre-publication archiving""",I do not share any of these concerns,,I don’t know/prefer not to answer,It was paid using the Erasmus Open Access Fund,,I am unaware of this,I am unaware of this,I am unaware of this,I am unaware of this,"I am aware of it, but don't use it",I use this,I am unaware of this,I use this,I am unaware of this,,,,,"Yes, I participated and got an ORCID iD",I don’t know/prefer not to answer,,No,,I don’t know/prefer not to answer,,
True,Erasmus School of Economics (ESE),,Applied economics,Tenured faculty member,Tinbergen,I have some experience with open science practices,Moderately important,"I am aware of study preregistration, but have not used it in my research",Other,"So far, pre-analysis plans have not been mandatory in the journals I tend to publish. But agree should take this more seriously. I have never collected data myself so preregistration not relevant.",,Extremely important,"I have some experience with open materials and/or code, but do not use them regularly","I have some experience with open materials and/or code, but do not share mine regularly",I do not share any of these concerns,,Very important,"I am aware of open data, but have not used this in my research","I am aware of open data, but have not shared my data",Other,"so far, I am using CBS remote access data which one is not allowed to share",Moderately important,I am aware of pre-publication archiving but have not used it,Other people might copy my research and publish it before I do,,Some,"It was paid under the ""blanket agreement"" between VSNU and selected academic publishers;I paid the fees from my own research fund",,I am unaware of this,"I am aware of it, but don't use it","I am aware of it, but don't use it",I am unaware of this,I use this,I use this,"I am aware of it, but don't use it","I am aware of it, but don't use it",I am unaware of this,,,,,"Yes, I participated and got an ORCID iD","Lack of credit in my institution for engaging in open science;Lack of recognition in my field about the value of open science practices;Lack of mandates from funders; institutions or other regulators;Lack of professional staff that provide support for open science practices;Lack of research funding to support open science practices;Lack of time to engage in open science practices;Lack of time to learn open science practices;Lack of expertise to engage in open science practices (e.g., assignment of metadata)",,No,,Yes,Preregistration;Open Materials and/or Code;Open Data;Pre-publication archiving;Open access publishing;Open access archiving in a repository,
True,Erasmus School of Economics (ESE),,Econometrics,Tenured faculty member,ERIM,I have extensive experience with open science practices,Extremely important,"I am aware of study preregistration, but have not used it in my research",Other,"In my area, and without statistical testing of empirical data, preregistration is much less of an issue.",,Extremely important,I regularly use and/or create open materials and/or code,I regularly share open materials and/or code,I do not share any of these concerns,,Extremely important,I regularly use open data,"I have some experience sharing open data, but not regularly",There could be issues related to intellectual property;There could be issues related to privacy,,Extremely important,I have extensive experience with preprint archiving,I do not share any of these concerns,,Most,"My open access publications did not involve fees;It was paid under the ""blanket agreement"" between VSNU and selected academic publishers;It was paid using the Erasmus Open Access Fund",,"I am aware of it, but don't use it","I am aware of it, but don't use it",I use this,I am unaware of this,I use this,I use this,I use this,I use this,"I am aware of it, but don't use it",,,,,"Yes, I participated and got an ORCID iD",Lack of training required to implement open science practices;I do not perceive any barriers,,I share my knowledge with my colleagues informally,,Yes,Preregistration;Open Materials and/or Code;Open Data,
True,Erasmus School of Economics (ESE),,Applied economics,Tenured faculty member,Tinbergen,I have some experience with open science practices,Moderately important,"I am aware of study preregistration, but have not used it in my research",I do not share any of these concerns;Other,I don't mind transparency.The problem is that all steps in the process take time. I feel that the scarce time is more efficiently allocated in other parts of the research process.  ,,Very important,I regularly use and/or create open materials and/or code,"I have some experience with open materials and/or code, but do not share mine regularly",I might lose control over how my materials and/or code are being used;I might not receive appropriate credit for developing the materials and/or code if I make them openly available,,Extremely important,I regularly use open data,"I have some experience sharing open data, but not regularly",There could be issues related to intellectual property;There could be issues related to privacy;I might not receive appropriate credit for my data collection,,Very important,I have some experience with pre-publication archiving,Some journals might not publish findings that are uploaded to a pre-publication archive;Making my work available pre-publication might reduce the number of citations to the ultimately published work,,All,"It was paid under the ""blanket agreement"" between VSNU and selected academic publishers;It was paid using the Erasmus Open Access Fund",,"I am aware of it, but don't use it","I am aware of it, but don't use it","I am aware of it, but don't use it",I am unaware of this,"I am aware of it, but don't use it",I am unaware of this,I am unaware of this,I use this,I am unaware of this,,,,,"Yes, I participated and got an ORCID iD",I do not perceive any barriers,,I share my knowledge with my colleagues informally;I share my knowledge with my students or fellow research students,,Yes,Open access publishing;Open access archiving in a repository,
True,Erasmus School of Economics (ESE),,Economics,Tenured faculty member,Tinbergen,I don’t know/prefer not to answer,Moderately important,"I am aware of study preregistration, but have not used it in my research",I need to look at my data before I can decide how to best analyse it,,,Moderately important,"I have some experience with open materials and/or code, but do not use them regularly","I have some experience with open materials and/or code, but do not share mine regularly",Other researchers might criticise my materials and/or code;Other researchers might find errors in my published work;Others might find it difficult to understand my materials and/or code;Reuse of my materials and/or code could violate the epistemological framework of my research;Sharing these materials and/or code could result in others asking me to provide assistance for their research;I might lose control over how my materials and/or code are being used;There could be issues related to intellectual property,,Moderately important,"I am aware of open data, but have not used this in my research","I have some experience sharing open data, but not regularly",Other researchers might criticise my data and/or research practices;There could be issues related to intellectual property;There could be issues related to privacy;I might not receive appropriate credit for my data collection;I might lose control over how my data are being used;Other researchers could use my data for another study that I intended to conduct in the future;It devalues research data collection;It will take too much time or effort to share research data,,Very important,"Until now, I was unaware of ""pre-publication archiving""",I do not share any of these concerns,,All,My open access publications did not involve fees,,I am unaware of this,I use this,"I am aware of it, but don't use it",I am unaware of this,I use this,I use this,I am unaware of this,I am unaware of this,I am unaware of this,,,,,I don't know/prefer not to answer,I don’t know/prefer not to answer,,I share my knowledge with my colleagues informally;I share my knowledge with my students or fellow research students,,No,,
True,Rotterdam School of Management (RSM),Organisation & personnel management,,Tenure track,ERIM,"I am aware, but have not used open science practices in my research",Not at all important,"I am aware of study preregistration, but have not used it in my research",Preregistration prevents exploratory research;Preregistration might lead to other people taking my research idea and implementing my plan;Other,Pre-registration can only be applied to studies based on HD methodology,,Not at all important,"I am aware of open materials and/or code, but have not used it in my research","I am aware of open materials and/or code, but have not shared my own",Others might find it difficult to understand my materials and/or code;I might lose control over how my materials and/or code are being used;I might not receive appropriate credit for developing the materials and/or code if I make them openly available;There could be issues related to intellectual property;Other,"If materials include data, then privacy concerns ",Not at all important,"I am aware of open data, but have not used this in my research","I am aware of open data, but have not shared my data","There could be issues related to intellectual property;There could be issues related to ethics;There could be issues related to privacy;I think it is unfair for researchers beyond the original team to benefit (e.g. through future publications, career advancement) from my data collection;I might not receive appropriate credit for my data collection;I might lose control over how my data are being used;Other researchers could use my data for another study that I intended to conduct in the future;It devalues research data collection",,Not at all important,"Until now, I was unaware of ""pre-publication archiving""",Some journals might not publish findings that are uploaded to a pre-publication archive;Other people might copy my research and publish it before I do;Non-peer-reviewed findings might add noise to the literature;Making my work available pre-publication might reduce the number of citations to the ultimately published work,,I don’t know/prefer not to answer,I don’t know/prefer not to answer,,"I am aware of it, but don't use it","I am aware of it, but don't use it","I am aware of it, but don't use it",I am unaware of this,"I am aware of it, but don't use it",I use this,I am unaware of this,I am unaware of this,I am unaware of this,,,,,"No, I did not participate since I already had an ORCID iD",I don’t know/prefer not to answer,,No,,Yes,Pre-publication archiving;Open access publishing,
True,Erasmus School of Economics (ESE),,Business economics,PhD student,ERIM,I have some experience with open science practices,Very important,"I have some experience with study preregistration, but do not use it regularly",Preregistration prevents exploratory research;Preregistration might lead to other people taking my research idea and implementing my plan;Preregistration might make it more difficult to find statistically significant results,,,Very important,"I have some experience with open materials and/or code, but do not use them regularly","I am aware of open materials and/or code, but have not shared my own",Other researchers might criticise my materials and/or code;Other researchers might find errors in my published work;There could be issues related to intellectual property,,Moderately important,"I have some experience using open data, but do not use them regularly","I am aware of open data, but have not shared my data","There could be issues related to intellectual property;There could be issues related to ethics;There could be issues related to privacy;I think it is unfair for researchers beyond the original team to benefit (e.g. through future publications, career advancement) from my data collection",,Moderately important,"Until now, I was unaware of ""pre-publication archiving""",I do not share any of these concerns,,I don’t know/prefer not to answer,I don’t know/prefer not to answer,,"I am aware of it, but don't use it",I use this,I use this,I am unaware of this,I use this,I am unaware of this,I am unaware of this,"I am aware of it, but don't use it",I am unaware of this,,,,,"No, I did not participate and I do not have an ORCID iD",Lack of mandates from funders; institutions or other regulators;Lack of interest from researchers,,I share my knowledge with my colleagues by offering seminars and/or giving talks;I share my knowledge with my students or fellow research students,,Yes,Preregistration;Open Materials and/or Code;Pre-publication archiving;Open access publishing,
True,Rotterdam School of Management (RSM),Strategic management & entrepreneurship,,PhD student,ERIM,"I am aware, but have not used open science practices in my research",Moderately important,"Until now, I was unaware of study preregistration",I need to look at my data before I can decide how to best analyse it;Preregistration might lead to other people taking my research idea and implementing my plan,,,Slightly important,"Until now, I hadn't heard of open materials and/or code","Until now, I hadn't heard of open materials and/or code",Other researchers might criticise my materials and/or code;Other researchers might find errors in my published work;I might lose control over how my materials and/or code are being used;I might not receive appropriate credit for developing the materials and/or code if I make them openly available,,Moderately important,"Until now, I was unaware of open data","Until now, I was unaware of open data","Other researchers might criticise my data and/or research practices;I think it is unfair for researchers beyond the original team to benefit (e.g. through future publications, career advancement) from my data collection;I might lose control over how my data are being used;Other researchers could use my data for another study that I intended to conduct in the future",,Very important,"Until now, I was unaware of ""pre-publication archiving""","Other people might copy my research and publish it before I do;Availability of the pre-publication manuscript might highlight differences (e.g., errors in analysis, revisions to hypotheses) between the original conception of the research and the ultimately published work",,I don’t know/prefer not to answer,I don’t know/prefer not to answer,,I am unaware of this,I am unaware of this,I am unaware of this,I am unaware of this,I am unaware of this,I am unaware of this,I am unaware of this,I am unaware of this,I am unaware of this,,,,,"No, I did not participate and I do not have an ORCID iD","Lack of information about open science practices;Lack of training required to implement open science practices;Lack of time to learn open science practices;Lack of expertise to engage in open science practices (e.g., assignment of metadata)",,I don’t know/prefer not to answer,,Yes,Preregistration;Open Materials and/or Code;Open Data;Pre-publication archiving;Open access publishing;Open access archiving in a repository,
True,Rotterdam School of Management (RSM),Technology & operation management,,PhD student,ERIM,"I am aware, but have not used open science practices in my research",Moderately important,"I have some experience with study preregistration, but do not use it regularly",I need to look at my data before I can decide how to best analyse it;Preregistration might lead to other people taking my research idea and implementing my plan,,,Very important,"I am aware of open materials and/or code, but have not used it in my research","I am aware of open materials and/or code, but have not shared my own",Others might find it difficult to understand my materials and/or code;There could be issues related to intellectual property,,Very important,"I am aware of open data, but have not used this in my research","I am aware of open data, but have not shared my data",There could be issues related to ethics;There could be issues related to privacy;I might not receive appropriate credit for my data collection;Other researchers could use my data for another study that I intended to conduct in the future,,Slightly important,I am aware of pre-publication archiving but have not used it,"Some journals might not publish findings that are uploaded to a pre-publication archive;Other people might copy my research and publish it before I do;Non-peer-reviewed findings might add noise to the literature;Availability of the pre-publication manuscript might highlight differences (e.g., errors in analysis, revisions to hypotheses) between the original conception of the research and the ultimately published work",,All,My open access publications did not involve fees,,I am unaware of this,I use this,"I am aware of it, but don't use it",I am unaware of this,"I am aware of it, but don't use it","I am aware of it, but don't use it",I am unaware of this,"I am aware of it, but don't use it",I am unaware of this,,,,,"Yes, I participated and got an ORCID iD",Lack of mandates from funders; institutions or other regulators;Lack of information about open science practices;Lack of research funding to support open science practices;Lack of time to engage in open science practices,,I don’t know/prefer not to answer,,Yes,Open Materials and/or Code;Open Data,
True,Rotterdam School of Management (RSM),Business-society management,,PhD student,ERIM,I have some experience with open science practices,Moderately important,"I am aware of study preregistration, but have not used it in my research",It might delay data collection;Preregistration might lead to other people taking my research idea and implementing my plan,,,Moderately important,"I have some experience with open materials and/or code, but do not use them regularly",I regularly share open materials and/or code,I do not share any of these concerns,,Moderately important,"I have some experience using open data, but do not use them regularly","I am aware of open data, but have not shared my data",There could be issues related to ethics;There could be issues related to privacy,,Slightly important,I am aware of pre-publication archiving but have not used it,Some journals might not publish findings that are uploaded to a pre-publication archive;Non-peer-reviewed findings might add noise to the literature,,Most,"My open access publications did not involve fees;It was paid under the ""blanket agreement"" between VSNU and selected academic publishers;I paid the fees from my own research fund",,"I am aware of it, but don't use it","I am aware of it, but don't use it",I use this,I am unaware of this,I use this,"I am aware of it, but don't use it",I use this,"I am aware of it, but don't use it",I am unaware of this,,,,,"No, I did not participate since I already had an ORCID iD",Lack of credit in my institution for engaging in open science;Lack of recognition in my field about the value of open science practices;Lack of time to engage in open science practices;PhD students are discouraged from engaging in open science practices by thesis supervisors;The open science community is intimidating,,I share my knowledge with my colleagues informally,,Yes,Preregistration;Open Materials and/or Code;Open Data;Open access publishing;Open access archiving in a repository,
True,Erasmus School of Economics (ESE),,Business economics,PhD student,ERIM,"I am aware, but have not used open science practices in my research",Very important,"I am aware of study preregistration, but have not used it in my research",It might delay data collection;I need to look at my data before I can decide how to best analyse it;Preregistration prevents exploratory research;Preregistration stifles research creativity or flexibility,,,Extremely important,"I am aware of open materials and/or code, but have not used it in my research","I am aware of open materials and/or code, but have not shared my own",Others might find it difficult to understand my materials and/or code;I might not receive appropriate credit for developing the materials and/or code if I make them openly available,,Extremely important,"I am aware of open data, but have not used this in my research","I am aware of open data, but have not shared my data",There could be issues related to ethics;There could be issues related to privacy;I might not receive appropriate credit for my data collection,,Moderately important,"Until now, I was unaware of ""pre-publication archiving""",Other people might copy my research and publish it before I do;Non-peer-reviewed findings might add noise to the literature,,None,Other,I haven't submitted my research to any journals yet.,I am unaware of this,I use this,"I am aware of it, but don't use it",I am unaware of this,"I am aware of it, but don't use it",I am unaware of this,I am unaware of this,I am unaware of this,I am unaware of this,,,,,"Yes, I participated and got an ORCID iD",Lack of recognition in my field about the value of open science practices;Lack of mandates from funders; institutions or other regulators;Lack of information about open science practices;Lack of time to learn open science practices,,I share my knowledge with my colleagues informally;I share my knowledge with my colleagues by offering seminars and/or giving talks,,Yes,I don’t know/prefer not to answer,
True,Rotterdam School of Management (RSM),Marketing management,,PhD student,ERIM,I have some experience with open science practices,Moderately important,"I am aware of study preregistration, but have not used it in my research",I need to look at my data before I can decide how to best analyse it;Preregistration stifles research creativity or flexibility;Preregistration might lead to other people taking my research idea and implementing my plan;I don’t know/prefer not to answer,,,Very important,"I have some experience with open materials and/or code, but do not use them regularly","I am aware of open materials and/or code, but have not shared my own",I might lose control over how my materials and/or code are being used;I do not share any of these concerns;I don’t know/prefer not to answer,,Moderately important,"I have some experience using open data, but do not use them regularly","I am aware of open data, but have not shared my data",There could be issues related to intellectual property;There could be issues related to privacy;I might not receive appropriate credit for my data collection;I might lose control over how my data are being used;It devalues research data collection,,Moderately important,I am aware of pre-publication archiving but have not used it,Other people might copy my research and publish it before I do,,All,I don’t know/prefer not to answer,,"I am aware of it, but don't use it",I use this,"I am aware of it, but don't use it",I am unaware of this,I use this,"I am aware of it, but don't use it",I use this,"I am aware of it, but don't use it",I am unaware of this,,,,,"No, I did not participate since I already had an ORCID iD",I don’t know/prefer not to answer,,I don’t know/prefer not to answer,,Yes,I don’t know/prefer not to answer,
True,Rotterdam School of Management (RSM),Strategic management & entrepreneurship,,PhD student,ERIM,"I am aware, but have not used open science practices in my research",Moderately important,"I am aware of study preregistration, but have not used it in my research",I need to look at my data before I can decide how to best analyse it;Preregistration might lead to other people taking my research idea and implementing my plan,,,Very important,"I am aware of open materials and/or code, but have not used it in my research","I am aware of open materials and/or code, but have not shared my own",I do not share any of these concerns,,Very important,"I am aware of open data, but have not used this in my research","I am aware of open data, but have not shared my data",I do not share any of these concerns,,Moderately important,I am aware of pre-publication archiving but have not used it,Non-peer-reviewed findings might add noise to the literature,,None,I don’t know/prefer not to answer,,I am unaware of this,"I am aware of it, but don't use it","I am aware of it, but don't use it",I am unaware of this,I am unaware of this,"I am aware of it, but don't use it",I am unaware of this,"I am aware of it, but don't use it",I am unaware of this,,,,,"Yes, I participated and got an ORCID iD",I don’t know/prefer not to answer,,No,,Yes,Preregistration;Open Materials and/or Code;Open Data;Pre-publication archiving;Open access publishing;Open access archiving in a repository,
True,Rotterdam School of Management (RSM),Strategic management & entrepreneurship,,PhD student,ERIM,"I am aware, but have not used open science practices in my research",I don’t know/prefer not to answer,"I am aware of study preregistration, but have not used it in my research",Preregistration prevents exploratory research;Preregistration stifles research creativity or flexibility;Preregistration might lead to other people taking my research idea and implementing my plan,,,Moderately important,"I have some experience with open materials and/or code, but do not use them regularly","I am aware of open materials and/or code, but have not shared my own",Other researchers might criticise my materials and/or code;Other researchers might find errors in my published work;Others might find it difficult to understand my materials and/or code;I might not receive appropriate credit for developing the materials and/or code if I make them openly available,,Moderately important,"I am aware of open data, but have not used this in my research","I am aware of open data, but have not shared my data","Other researchers might criticise my data and/or research practices;There could be issues related to intellectual property;I think it is unfair for researchers beyond the original team to benefit (e.g. through future publications, career advancement) from my data collection;I might not receive appropriate credit for my data collection;Other researchers could use my data for another study that I intended to conduct in the future;It devalues research data collection",,Slightly important,I am aware of pre-publication archiving but have not used it,"Some journals might not publish findings that are uploaded to a pre-publication archive;Other people might copy my research and publish it before I do;Non-peer-reviewed findings might add noise to the literature;Availability of the pre-publication manuscript might highlight differences (e.g., errors in analysis, revisions to hypotheses) between the original conception of the research and the ultimately published work",,None,I don’t know/prefer not to answer,,I am unaware of this,"I am aware of it, but don't use it","I am aware of it, but don't use it",I am unaware of this,"I am aware of it, but don't use it",I am unaware of this,I am unaware of this,I am unaware of this,I am unaware of this,,,,,"Yes, I participated and got an ORCID iD","Lack of recognition in my field about the value of open science practices;Lack of information about open science practices;Lack of training required to implement open science practices;Lack of supporting infrastructure (e.g., open data platforms);Lack of expertise to engage in open science practices (e.g., assignment of metadata);Lack of interest from researchers",,No,,I don’t know/prefer not to answer,,
False,Rotterdam School of Management (RSM),Technology & operation management,,Tenure track,ERIM,"I am aware, but have not used open science practices in my research",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,Rotterdam School of Management (RSM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,Erasmus School of Economics (ESE),,Econometrics,PhD student,ERIM,"I am aware, but have not used open science practices in my research",I don’t know/prefer not to answer,"Until now, I was unaware of study preregistration",I don’t know/prefer not to answer,,,Moderately important,"I have some experience with open materials and/or code, but do not use them regularly","I am aware of open materials and/or code, but have not shared my own",I might lose control over how my materials and/or code are being used;I might not receive appropriate credit for developing the materials and/or code if I make them openly available,,Moderately important,"I have some experience using open data, but do not use them regularly","I am aware of open data, but have not shared my data",There could be issues related to privacy;I might lose control over how my data are being used;Other researchers could use my data for another study that I intended to conduct in the future,,Moderately important,I am aware of pre-publication archiving but have not used it,"Making my work available pre-publication might reduce the number of citations to the ultimately published work;Availability of the pre-publication manuscript might highlight differences (e.g., errors in analysis, revisions to hypotheses) between the original conception of the research and the ultimately published work",,Some,I don’t know/prefer not to answer,,"I am aware of it, but don't use it","I am aware of it, but don't use it","I am aware of it, but don't use it",I am unaware of this,I use this,I use this,"I am aware of it, but don't use it","I am aware of it, but don't use it",I am unaware of this,,,,,"No, I did not participate since I already had an ORCID iD","Lack of funding for open access publishing;Lack of credit in my institution for engaging in open science;Lack of recognition in my field about the value of open science practices;Lack of training required to implement open science practices;Lack of time to learn open science practices;Lack of expertise to engage in open science practices (e.g., assignment of metadata)",,No,,Yes,Open Materials and/or Code;Open Data;Pre-publication archiving;Open access publishing;Open access archiving in a repository,
